column1,upload,latency,server_id,upload_bytes,packet_loss,download,jitter,download_bytes
2022-06-03 04:55:00,48.62585747976,134.671,1779.0,66384442.0,0.0,68.005092984385,3.262,90986104.0
2022-06-03 05:00:00,48.344172586965,131.176,1779.0,65008354.0,0.0,63.620769594895,0.745,88263104.0
2022-06-03 05:05:00,49.47958678026,134.188,1779.0,73910845.0,0.0,61.84628675882,5.617,87899104.0
2022-06-03 05:10:00,49.231501743045,133.344,1779.0,88729740.0,0.0,63.452556693935,2.675,87015904.0
2022-06-03 05:15:00,46.80983258791,131.713,1779.0,58948220.0,0.0,64.313396590575,3.66,87350200.0
2022-06-03 05:20:00,49.032282980805,133.255,1779.0,67298869.0,0.0,64.81887452690499,6.349,90273400.0
2022-06-03 05:25:00,49.906230178055,129.536,1779.0,91945392.0,0.0,65.32332249491,4.512,92483007.0
2022-06-03 05:30:00,49.370082073824996,134.953,1779.0,89269222.0,0.0,64.26642240556,3.339,91026440.0
2022-06-03 05:35:00,46.955912613975,131.174,1779.0,52819005.0,0.0,66.093448885,3.56,89864704.0
2022-06-03 05:40:00,46.841425912605,131.683,1779.0,54543146.0,0.0,58.822307386015,10.478,84634304.0
2022-06-03 05:45:00,48.082957360955,132.14,1779.0,62696806.0,0.0,63.52934655461,2.209,89726000.0
2022-06-03 05:50:00,46.09949013704,133.632,1779.0,64116642.0,0.0,59.412822559015,0.755,85941640.0
2022-06-03 05:55:00,49.275965857105,133.631,1779.0,84956498.0,0.0,64.647976078905,2.605,87225600.0
2022-06-03 06:00:00,47.964381303865,133.773,1779.0,69539508.0,0.0,62.26341630105,5.271,88770368.0
2022-06-03 06:05:00,49.60653991306,133.2,1779.0,86551160.0,0.0,62.320354475935,0.759,87603600.0
2022-06-03 06:10:00,42.98837544394,131.982,1779.0,72090138.0,0.0,75.127117958095,4.135,105681640.0
2022-06-03 06:15:00,49.868190014585,131.49,1779.0,88579788.0,0.671141,61.548351254675,0.689,88851104.0
2022-06-03 06:20:00,49.73100586309,131.453,1779.0,88921324.0,0.0,66.399135854465,4.111,94294040.0
2022-06-03 06:25:00,46.733790407945,134.031,1779.0,54443342.0,1.70648,62.41260149088,1.282,85591904.0
2022-06-03 06:30:00,49.3721038635,134.328,1779.0,85267114.0,0.0,67.92506826022999,0.76,90732600.0
2022-06-03 06:35:00,49.875117505245,133.553,1779.0,90356241.0,0.0,65.037532987605,2.939,92849136.0
2022-06-03 06:40:00,48.298907386429995,132.806,1779.0,59111118.0,0.0,61.812847120535,2.399,88131400.0
2022-06-03 06:45:00,49.05058589941,130.685,1779.0,86027752.0,0.0,66.68550519579,3.502,89160504.0
2022-06-03 06:50:00,49.450518785309995,133.741,1779.0,90837319.0,0.0,62.761333506934996,1.656,87064600.0
2022-06-03 06:55:00,47.864619334844996,133.787,1779.0,62857104.0,0.0,67.490078304305,2.837,90977440.0
2022-06-03 07:00:00,49.171839874145,131.116,1779.0,89313198.0,0.0,63.192737647209995,1.776,85172936.0
2022-06-03 07:05:00,49.228923007535,131.276,1779.0,62844585.0,0.0,64.20462430606,2.389,87612104.0
2022-06-03 07:10:00,49.218241854535,133.385,1779.0,84597222.0,0.0,67.641933782385,4.24,94837400.0
2022-06-03 07:15:00,49.558146660575,134.08,1779.0,83904046.0,0.0,63.610378358904995,0.857,87341800.0
2022-06-03 07:20:00,48.84228815712,131.553,1779.0,59296996.0,0.0,64.18974698581,2.159,88113304.0
2022-06-03 07:25:00,49.702433778815,132.411,1779.0,72510281.0,0.0,63.57794580076,2.909,84488600.0
2022-06-03 07:30:00,47.434153610155,132.159,1779.0,77170894.0,0.0,60.86311714275,2.439,88141200.0
2022-06-03 07:35:00,49.031504782515,133.66,1779.0,69270738.0,0.0,63.870143999865,1.704,87286208.0
2022-06-03 07:40:00,47.23607162777,132.615,1779.0,65545180.0,0.0,60.07194888125,2.219,85747304.0
2022-06-03 07:45:00,48.998118549995,133.06,1779.0,86932208.0,0.0,66.83017378378,2.657,90556304.0
2022-06-03 07:50:00,49.26291196226,132.033,1779.0,85016658.0,0.0,64.64012543145,1.429,91616104.0
2022-06-03 07:55:00,48.10197744269,131.277,1779.0,85927708.0,0.0,68.55987970059999,1.863,91413672.0
2022-06-03 08:00:00,49.21713559226,130.818,1779.0,82033624.0,0.0,62.40652849246,1.036,88888800.0
2022-06-03 08:05:00,48.79178156222,133.126,1779.0,87105916.0,0.0,61.432422597649996,5.877,89091904.0
2022-06-03 08:10:00,48.328120339885,133.067,1779.0,57955111.0,0.0,63.080623687685,4.095,90823600.0
2022-06-03 08:15:00,48.604579097104995,132.649,1779.0,57553527.0,0.0,62.25351334634,3.605,86634904.0
2022-06-03 08:20:00,47.896739087795,134.281,1779.0,70374374.0,0.0,64.27527250376,1.306,87955976.0
2022-06-03 08:25:00,47.519541798995,134.984,1779.0,85387842.0,0.0,67.47707018583,1.991,90708800.0
2022-06-03 08:30:00,43.139002589425,132.113,1779.0,69998364.0,0.0,66.31924845942,10.129,88730704.0
2022-06-03 08:35:00,48.119181728415,136.961,1779.0,82858641.0,0.0,64.265697613035,3.532,91407504.0
2022-06-03 08:40:00,49.568812554785,131.987,1779.0,72931241.0,0.0,64.48393645701,1.484,87467800.0
2022-06-03 08:45:00,49.608592220314996,130.563,1779.0,86314279.0,0.0,66.59306744597,1.414,90052642.0
2022-06-03 08:50:00,49.071719323559996,134.554,1779.0,87657761.0,0.0,66.81273298681,1.075,91219536.0
2022-06-03 08:55:00,48.558604362835,132.505,1779.0,84821402.0,2.0202,72.67885273198999,5.998,97162904.0
2022-06-03 09:00:00,49.481135547445,132.701,1779.0,79742106.0,0.0,62.733333627285,3.861,89715207.0
2022-06-03 09:05:00,48.897250318699996,132.324,1779.0,89004275.0,0.0,66.01601052575,1.926,93690904.0
2022-06-03 09:10:00,49.317637612595,135.792,1779.0,88133872.0,0.0,65.437648978985,1.795,92553272.0
2022-06-03 09:15:00,49.20279232966,133.374,1779.0,90758463.0,0.0,66.07197976747,3.956,88951904.0
2022-06-03 09:20:00,47.808238105795,131.515,1779.0,85270554.0,0.0,61.773754100554996,1.462,87612104.0
2022-06-03 09:25:00,48.145976163655,132.582,1779.0,67350736.0,0.0,64.8912088209,2.043,92923704.0
2022-06-03 09:30:00,46.919772169859996,133.443,1779.0,82030640.0,0.0,67.037807768705,4.889,88834872.0
